Location,CompIndex,CompBenchmark,CompYoYChange,SFDetachIndex,SFDetachBenchmark,SFDetachYoYChange,SFAttachIndex,SFAttachBenchmark,SFAttachYoYChange,THouseIndex,THouseBenchmark,THouseYoYChange,ApartIndex,ApartBenchmark,ApartYoYChange,Date
Milton,279.1,827400,12,274.7,983100,11.12,290.8,702800,12.1,292,483500,13.75,277.1,564400,17.12,2020-02-01
Milton,282.8,838300,11.78,277.6,993400,10.91,293.9,710300,11.2,298.3,493900,14.95,278.9,568100,16.26,2020-03-01
Milton,276,818200,8.19,270.6,968400,7.55,285.5,690000,7.01,299,495100,13.73,279.2,568700,12.04,2020-04-01
Milton,283,838500,10.98,276.5,988600,10.47,295.5,714200,11.51,291,500800,11.92,282.7,541200,11.43,2020-05-01
Milton,289.5,857700,12.25,283.2,1012600,11.67,303.2,732800,12.92,291.9,502400,12.44,287.6,550500,13.01,2020-06-01
Milton,285.5,845900,10.44,284.7,1018000,11.17,297.4,718800,10.48,302.8,521100,16.37,289.8,554700,12.98,2020-07-01
Milton,289.1,856500,12.4,287.9,1029400,13.26,303.4,733300,13.85,309.3,532300,16.72,290.9,556900,12.06,2020-08-01
Milton,294.5,872500,12.92,294.2,1051900,13.77,308.9,746600,13.78,319.3,549500,19.54,287.8,550900,11.16,2020-09-01
Milton,297.8,882300,13.45,297.5,1063700,14.73,314.2,759400,14.92,317.3,546100,17.3,288.9,553000,10.18,2020-10-01
Milton,301.7,893900,14.45,301.8,1079100,16.75,320.5,774600,17.23,319.9,550600,18.31,288.7,552600,8.53,2020-11-01
Milton,314.5,931800,17.26,316.3,1131000,19.77,335.5,810800,19.95,320.7,552000,18.73,291.4,557800,8.37,2020-12-01
Milton,325.5,964400,20.87,329.3,1177400,24.12,349.1,843700,24.59,324.5,558500,18.86,292.4,559700,7.03,2021-01-01
Milton,341.9,1013000,22.81,346.5,1238900,26,367.8,888900,26.48,344.2,592400,20.14,298.8,572000,9.49,2021-02-01
Milton,346,1025100,22.61,349.4,1249300,25.86,368.1,889600,25.25,362.5,623900,24.14,306.6,586900,10.61,2021-03-01
Milton,347.6,1029900,25.94,348.7,1246800,28.86,369,891800,29.25,363.2,625100,24.21,320.2,612900,13.51,2021-04-01
Milton,353.2,1075100,27.65,354.6,1306100,29.51,365,879900,28.12,359,615800,23.24,327.8,674400,14.3,2021-05-01
Milton,353.4,1075700,25.72,354.9,1307200,26.66,364.9,879600,25.91,354.2,607600,22.18,333.1,685300,17.79,2021-06-01
Milton,363.9,1107600,26.84,358.8,1321600,25.94,372.9,898900,25.77,358.8,615400,18.42,329.5,677900,15.45,2021-07-01
Milton,364.8,1110400,24.63,361.6,1331900,23.71,372.4,897700,23.07,354.8,608600,14.3,330.1,679100,16.6,2021-08-01
Milton,379.4,1154800,27.62,376.1,1385300,26.34,388.6,936800,26.21,375.4,643900,21.84,335.9,691100,18.23,2021-09-01
Milton,412.4,1255300,37.42,411.7,1516500,37.28,427.7,1031000,37.13,391,670700,24.6,341.5,702600,20.63,2021-10-01
Milton,432.6,1316700,42.07,431.4,1589000,41.67,453.4,1093000,42.89,400.3,686600,27.28,348.6,717200,21.8,2021-11-01
Milton,443.1,1348700,41.7,442.6,1630300,41.18,463.3,1116800,42.47,411.3,705500,28.57,356.3,733000,22.48,2021-12-01
Milton,453.7,1381000,36.25,452.7,1667500,34.65,471.9,1137600,35.25,441.6,757500,30.96,364.6,750100,24.65,2022-01-01
Milton,506.4,1541400,46.11,506.9,1867100,45.16,531.8,1282000,46.91,475.3,815300,31.26,391.2,804800,28.56,2022-02-01
Milton,486.6,1481100,38.75,483.6,1781300,36.76,505.7,1219100,37.98,458.6,786600,29.26,410.5,844500,32.63,2022-03-01
Milton,450.9,1372400,29.01,445.2,1639800,26.8,464,1118500,27.65,418.6,718000,20.88,413,849700,28.1,2022-04-01
Milton,357.8,1178100,17.81,354.2,1510400,17.09,436,1052900,20.18,437.5,825600,13.17,396.5,746300,23.44,2022-05-01
Milton,339.8,1118800,11.96,335.9,1432200,11.19,412.9,997100,13.78,420.7,793900,9.99,381.9,718800,17.08,2022-06-01
Milton,323.9,1066500,5.61,320.2,1365300,5.26,392.5,947800,5.65,414.6,782300,6.5,367,690700,13.94,2022-07-01
Milton,312.7,1029700,1.46,309.3,1318900,0.75,379.8,917100,2.37,396.7,748500,3.25,355.7,669400,10.23,2022-08-01
Milton,323.6,1065500,0.87,320.7,1367400,0.22,398.4,962200,2.95,412.2,777800,0.83,343,645500,4.35,2022-09-01
Milton,310.8,1023600,-10.89,306.3,1306100,-12.29,380.6,919100,-10.57,418,788700,-1.97,340,639800,1.8,2022-10-01
Milton,318.7,1049500,-12.76,315.9,1347200,-13.45,392.9,948800,-12.92,401.8,758200,-8.18,343.5,646500,0.7,2022-11-01
Milton,304.9,1004200,-18.65,301.4,1285100,-19.63,372.1,898700,-19.27,396.2,747700,-11.84,342.7,645000,-1.58,2022-12-01
Milton,317.6,1045900,-23.38,315.6,1345900,-24.15,391.2,944800,-23.68,397.4,749800,-20.2,338.9,637800,-6.12,2023-01-01
Milton,321.7,1059200,-24.09,321.6,1371200,-24.2,395.7,955600,-24.4,399.8,754400,-22.4,330.7,622300,-14.83,2023-02-01
Milton,332.4,1094700,-18.39,332.9,1419500,-18.11,408,985400,-18.4,429.7,810800,-13.8,328.9,618900,-18.71,2023-03-01
Milton,363.2,1139600,-2.37,383.2,1477700,-1.36,433.9,1047900,-0.71,475.9,840500,2.39,312.9,639000,-13.54,2023-05-01
Milton,353.8,1110200,0.14,371.6,1432700,0.79,419.7,1013600,1.4,460,812300,3.16,317.3,647900,-8.95,2023-06-01
Milton,344.1,1079800,2.2,362,1395800,3.05,408.1,985600,3.74,441.5,779700,0.46,318.9,651100,-4.81,2023-07-01
Milton,345.3,1083400,6.21,362,1396000,6.69,412.5,996300,8.35,458.4,809500,9.04,317.9,649100,-2.15,2023-08-01
Milton,339,1063900,0.74,355.2,1369800,0.94,401.6,969900,0.58,456.5,806100,4.61,320,653400,2.24,2023-09-01
Milton,321.5,1008800,-0.56,335.5,1293600,-0.18,378.8,914700,-0.68,444.3,784600,0.32,317,647400,2.16,2023-10-01
Milton,315.3,989300,-4.92,330.4,1274000,-4.78,372.3,899100,-5.48,414.1,731300,-2.77,312.3,637700,-0.35,2023-11-01
Milton,316,991700,-0.41,329.6,1270900,-0.39,374.9,905400,0.51,427,754000,1.59,313.8,640700,0.29,2023-12-01
Milton,322.9,1013300,-1.52,337.8,1302500,-1.52,385.5,930900,-0.95,429.6,758700,-0.51,307.2,627400,0.72,2024-01-01
Milton,336.9,1057100,0.54,354.2,1365800,0.17,400.5,967100,0.93,455.5,804500,5.88,305,622900,1.09,2024-02-01
Milton,331,1038700,-3.1,347.8,1341000,-3.66,392.6,948200,-2.73,445.7,787100,-0.8,309.3,631500,2.55,2024-03-01
Milton,346.3,1086600,-1,366.1,1411500,-0.95,411.8,994500,-0.51,453,800000,-1.16,312.5,638200,1.43,2024-04-01
Milton,340.5,1051900,-7.85,356.6,1351900,-7.9,398.8,954800,-8.6,447.9,801700,-6.08,334,643700,1.92,2024-05-01
Milton,336,1037800,-6.61,351.1,1331000,-6.47,393.9,943100,-6.66,449.7,805000,-2.43,327.5,631000,-1.41,2024-06-01
Milton,329,1016200,-6,343,1300500,-6.18,385.6,923200,-6.04,436.5,781300,-1.33,325.7,627600,-2.37,2024-07-01
Milton,329.8,1018600,-6.15,346,1311500,-5.44,387.8,928500,-6.49,429.7,769100,-6.44,321.1,618800,-3.49,2024-08-01
Milton,328.5,1014600,-4.81,344.1,1304400,-4.15,388.7,930500,-3.74,431.2,771800,-5.62,320,616600,-4.33,2024-09-01
Milton,325.3,1005000,-0.55,341.4,1294300,0.74,384.5,920600,1,434.1,777100,-2.45,317.4,611700,-4.34,2024-10-01
Milton,323.9,1000600,0.97,339.5,1287100,1.74,383.5,918200,2.46,430.9,771400,3.98,316.9,610600,-3.03,2024-11-01
Milton,323.1,998000,0.44,339.3,1286100,1.86,382.3,915200,1.43,425.6,761800,-0.47,317,610900,-3.38,2024-12-01
Milton,333.8,1031100,0.69,352,1334400,1.91,396.2,948600,1.43,433.7,776300,0.58,313.1,603400,-2.43,2025-01-01
Milton,329.5,1017800,-3.77,347.2,1316100,-3.02,388.3,929500,-3.79,433.8,776500,-3.083,312.5,602200,-2.13,2025-02-01
Milton,320.1,988900,-5.96,335.5,1271700,-5.76,373.9,895000,-6.69,429.7,769200,-2.89,312.7,602500,-3.46,2025-03-01
Milton,311.1,930200,-8.09,329.9,1232000,-8.03,366.3,857400,-8.01,412.9,717200,-6.58,343.9,567700,-6.06,2025-04-01
Milton,320.4,957900,-2.79,342.6,1279700,-1.92,378.1,885200,-2.12,393.2,683000,-9.46,340.3,561800,-8.03,2025-05-01
Milton,312.9,935600,-3.96,331,1236100,-3.81,367.2,859700,-4.42,390.4,678100,-10.95,342.6,565700,-6.14,2025-06-01
Milton,305.9,914500,-3.74,325,1213700,-2.93,359.1,840600,-4.39,367.3,638000,-13.5,332,548200,-7.34,2025-07-01
Milton,302.5,904400,-5.14,321.4,1200400,-5.08,352.3,824700,-6.23,365.4,634700,-13.21,327.6,540900,-8.18,2025-08-01
Milton,301,900100,-5.64,319.7,1194100,-5.58,349.7,818600,-7.41,379.4,659100,-9.19,315.9,521600,-11.54,2025-09-01
Milton,304.6,910900,-2.9,324.3,1211400,-2.73,355.4,832000,-4.49,371.4,645200,-11.15,311,513400,-11.72,2025-10-01
Milton,291.4,878800,-6,312.1,1190100,-5.68,345,814200,-7.41,346,600000,-12,306,529100,-9.17,2025-11-01
Milton,292.5,882200,-3.88,313.4,1195100,-3.39,346.4,817500,-5.12,344.3,597100,-10.85,302.7,523400,-9.4,2025-12-01
Mississauga,179.8,503100,7.99,188.8,704800,8.69,189.9,518700,9.2,186.2,399900,9.66,149.4,262000,3.32,2015-07-01
Mississauga,180.7,505600,8.01,190.4,710800,9.36,190.7,520900,9.79,185.7,398800,9.36,151,264900,2.58,2015-08-01
Mississauga,181.4,507600,8.43,191,713100,9.52,191.6,523400,10.11,186.4,400300,10.3,151.2,265200,2.93,2015-09-01
Mississauga,181.9,509000,8.4,191.7,715700,10.05,192.1,524800,10.09,187,401600,10.26,151.8,266300,2.85,2015-10-01
Mississauga,182.4,510400,9.09,192,716800,9.59,192.9,526900,9.98,188.4,404600,10.89,152.9,268200,6.77,2015-11-01
Mississauga,183.3,512900,8.91,192.6,719000,9.87,193.3,528000,10.08,190.6,409300,10.94,153.9,269900,5.48,2015-12-01
Mississauga,185.9,520100,10.39,194.3,725300,10.4,194.8,532200,11,189.2,406400,9.49,161.3,282900,11.55,2016-01-01
Mississauga,186.7,522400,9.25,197.2,736100,10.91,197.8,540400,10.63,189,406000,8,156.2,274000,5.83,2016-02-01
Mississauga,191.1,534700,10.72,201.9,753700,11.42,201.7,551000,10.52,193.5,415600,10.38,160.2,281000,9.5,2016-03-01
Mississauga,195.8,547800,11.31,207.3,773900,11.75,207.4,566600,11.33,197.5,424200,11.08,163.5,286800,10.25,2016-04-01
Mississauga,199.6,558500,12.26,213.1,795500,13.47,212.8,581400,13.25,202.5,435000,12.06,162.6,285200,9.05,2016-05-01
Mississauga,204.8,573000,14.22,218.6,816000,15.72,218.3,596400,15.14,206.5,443600,12.6,167.3,293400,11.91,2016-06-01
Mississauga,208.3,582800,15.85,222.3,829900,17.74,221.8,605900,16.8,210.5,452000,13.05,170.1,298400,13.86,2016-07-01
Mississauga,209.6,586500,15.99,224,836200,17.65,225,614700,17.99,212.2,455800,14.27,169.6,297500,12.32,2016-08-01
Mississauga,212.1,593500,16.99,227.1,847800,18.9,227,620200,18.48,215,461800,15.34,172.5,302600,14.09,2016-09-01
Mississauga,215.8,603800,18.64,230,858600,19.98,230.6,630000,20.1,220.9,474500,18.13,176.1,308900,16.01,2016-10-01
Mississauga,218.9,612500,20.08,231.6,864600,20.63,234.1,639600,21.36,224.4,482000,19.11,180.7,316900,18.26,2016-11-01
Mississauga,220.2,616100,20.13,234.1,873900,21.55,236,644800,22.09,226,485400,18.57,179.7,315200,16.76,2016-12-01
Mississauga,224.9,667500,22.43,241.4,964200,23.1,237.7,655600,23.54,220.6,495800,22.62,196.1,345200,21.57,2017-01-01
Mississauga,232.5,690100,23.02,250.8,1001700,24.22,244.7,674900,23.96,227,510200,24.38,200.3,352600,18.87,2017-02-01
Mississauga,247.2,733700,28.75,266.8,1065600,30.66,259,714300,29.82,242.9,546000,29.34,213.1,375100,24.26,2017-03-01
Mississauga,257.5,764300,30.71,275.1,1098800,31.06,267.4,737500,30.31,256.2,575900,33.44,225.9,397600,28.94,2017-04-01
Mississauga,257.1,763100,27.91,269.8,1077600,24.79,263.9,727800,25.07,258.5,581000,31.62,232.3,408900,32.97,2017-05-01
Mississauga,250.7,744200,22.83,262.4,1048100,19.49,257.4,709900,19.78,252.1,566700,26.24,228.1,402100,28.94,2017-06-01
Mississauga,244,724300,18.79,252.4,1008100,14.21,248.1,684200,14.7,246.9,555000,21.87,226.5,399300,27.18,2017-07-01
Mississauga,238.6,708300,15.1,246.3,983800,10.3,242,667400,10.7,241,541700,17.91,223.4,393800,24.8,2017-08-01
Mississauga,236.3,701500,12.26,243.1,971000,7.19,240.1,662200,8.35,237.1,533000,14.43,222.9,392900,22.47,2017-09-01
Mississauga,235.2,698000,9.96,242.9,970200,5.38,239.1,659400,5.94,234.9,528000,11.43,221,389600,19.52,2017-10-01
Mississauga,236,700400,9.11,243.1,971000,4.92,238.6,658000,4.7,235.3,528900,10.11,224.6,395900,18.71,2017-11-01
Mississauga,237,703400,8.07,244.1,975000,3.48,238.6,658000,2.8,234.8,527800,8.25,226.4,399100,19.54,2017-12-01
Mississauga,235.4,698600,4.62,242.7,969400,0.54,236.5,652200,-0.46,234.3,526700,6.11,224.4,395600,14.67,2018-01-01
Mississauga,236.9,703100,2.02,242,966600,-3.51,236.2,651400,-3.47,235,528200,3.43,230.6,406500,15.42,2018-02-01
Mississauga,241.1,715600,-2.39,245.4,980200,-8.02,240.2,662400,-7.26,238.2,535400,-1.93,236.4,416700,11.14,2018-03-01
Mississauga,243.6,723000,-5.36,247.6,988900,-10,242.8,669600,-9.2,238.9,537000,-6.75,239.7,422600,6.25,2018-04-01
Mississauga,244.3,725100,-4.9,246.6,985000,-8.6,244.1,673200,-7.5,239.3,537900,-7.46,243,428400,4.83,2018-05-01
Mississauga,244.4,725300,-2.51,247.4,988100,-5.72,244.8,675100,-4.9,240,539500,-4.8,241.4,425500,5.83,2018-06-01
Mississauga,243.9,723900,-0.04,245.3,979800,-2.81,243.9,672600,-1.69,241.1,541900,-2.35,242.1,426800,6.89,2018-07-01
Mississauga,245,725400,2.68,245.4,980200,-0.37,243.8,672400,0.74,244.1,548700,1.29,244.1,428800,9.36,2018-08-01
Mississauga,243.5,720900,3.09,243.2,971400,0.04,242.9,669900,1.17,243.6,547600,2.74,242.5,426000,8.84,2018-09-01
Mississauga,246.1,728600,4.68,248.6,992900,2.35,245.6,677300,2.72,243.1,546400,3.49,243,426900,10.05,2018-10-01
Mississauga,246.1,728600,4.32,247,986600,1.6,244.1,673200,2.31,243.2,546700,3.36,246.4,432900,9.8,2018-11-01
Mississauga,246.5,729800,4.05,244.8,977800,0.29,243.3,671000,1.97,240.5,540600,2.43,252,442700,11.41,2018-12-01
Mississauga,246.2,728900,4.63,241.3,963800,-0.58,241.5,666000,2.11,241.4,542600,3.03,254.7,447400,13.6,2019-01-01
Mississauga,249.5,738700,5.36,245.5,980600,1.45,244.5,674300,3.51,243.6,547600,3.66,258.5,454100,12.24,2019-02-01
Mississauga,254.1,752300,5.44,250.6,1000900,2.12,248.5,685300,3.46,247.9,557200,4.07,262.8,461700,11.26,2019-03-01
Mississauga,257.6,762700,5.75,254.3,1015700,2.71,251.8,694400,3.71,252.7,568000,5.78,265.9,467100,11.02,2019-04-01
Mississauga,260.8,772200,6.75,256.1,1022900,3.85,254.1,700800,4.1,255.1,573400,6.6,270.8,475700,11.58,2019-05-01
Mississauga,262.4,776900,7.41,257.2,1027300,3.96,255,703300,4.17,258,579900,7.5,272.9,479400,13.14,2019-06-01
Mississauga,262.5,777200,7.63,257.4,1028100,4.93,255,703300,4.55,258.1,580200,7.05,272.9,479400,12.82,2019-07-01
Mississauga,263,778700,7.35,257.8,1029700,5.05,256.4,707100,5.17,258.5,581100,5.9,273.8,481000,12.17,2019-08-01
Mississauga,263.9,781300,8.38,257.7,1029300,5.96,257.1,709100,5.85,260.4,585300,6.9,275.9,484700,13.77,2019-09-01
Mississauga,265.9,787300,8.05,257.5,1028500,3.58,257.7,710700,4.93,262.5,590000,7.98,279.9,491700,15.19,2019-10-01
Mississauga,269.2,797000,9.39,258.7,1033300,4.74,259,714300,6.1,264.5,594500,8.76,286.9,504000,16.44,2019-11-01
Mississauga,270.8,801800,9.86,260.3,1039700,6.33,260.7,719000,7.15,265.5,596800,10.4,289.8,509100,15,2019-12-01
Mississauga,274.9,813900,11.66,265.1,1058800,9.86,265.4,731900,9.9,268.4,603300,11.18,293.4,515400,15.19,2020-01-01
Mississauga,281.1,832300,12.67,271.8,1085600,10.71,271.8,749600,11.17,273.2,614100,12.15,300.5,527900,16.25,2020-02-01
Mississauga,288.1,853000,13.38,277.8,1109600,10.85,278.4,767800,12.03,279.8,628900,12.87,308.3,541600,17.31,2020-03-01
Mississauga,291.4,862800,13.12,280,1118400,10.15,280.9,774700,11.56,283.8,637900,12.31,312.4,548800,17.49,2020-04-01
Mississauga,291.3,860400,11.44,276.5,1104400,7.97,277.9,766400,9.37,288.5,637600,11.39,314.3,552100,16.06,2020-05-01
Mississauga,287.4,848900,9.28,273.5,1092400,6.34,275.3,759200,7.96,288.2,637000,10.25,307.2,539700,12.57,2020-06-01
Mississauga,291.1,859800,10.6,278.5,1112400,8.2,280,772200,9.8,294.7,651300,12.31,308.5,541900,13.05,2020-07-01
Mississauga,294.3,869300,11.6,282.9,1129900,9.74,285.2,786500,11.23,298.8,660400,13.83,309.4,543500,13,2020-08-01
Mississauga,296,874300,11.87,285.8,1141500,10.9,288,794300,12.02,298.8,660400,13.1,310.6,545600,12.58,2020-09-01
Mississauga,295.8,873700,10.99,287.3,1147500,11.57,290.1,800100,12.57,298,658600,12.07,308,541100,10.04,2020-10-01
Mississauga,296.2,874900,9.74,288.8,1153500,11.64,292.4,806400,12.9,297.9,658400,10.99,307.1,539500,7.04,2020-11-01
Mississauga,296.9,876900,9.32,292.3,1167500,12.25,295.7,815500,13.43,299.2,661300,11.35,303,532300,4.52,2020-12-01
Mississauga,301.5,890500,9.52,300,1198200,13.16,302.7,834800,14.05,301.8,667000,11.41,302.6,531600,3.14,2021-01-01
Mississauga,313.8,926900,11.36,316.3,1263300,16.33,320.1,882800,17.77,312.7,691100,13.42,309.2,543200,2.83,2021-02-01
Mississauga,327,965800,13.19,330.2,1318900,18.82,333.3,919200,19.72,326.7,722100,15.48,321.3,564400,4.18,2021-03-01
Mississauga,332.6,982400,13.71,334.9,1337600,19.56,336.5,928000,19.79,332.2,734200,15.03,329.5,578800,5.44,2021-04-01
Mississauga,335.5,990500,15.13,336,1342000,21.52,337.8,931600,21.55,336.7,744200,16.71,334.3,586900,6.26,2021-05-01
Mississauga,334.9,988700,16.49,335.3,1339200,22.6,337.5,930800,22.59,339.4,750100,17.77,331.9,582700,7.93,2021-06-01
Mississauga,337.1,995200,15.76,336,1342000,20.65,338.2,932700,20.83,341.3,754300,15.81,334.6,587400,8.35,2021-07-01
Mississauga,339,1000800,15.19,337.2,1346800,19.19,342,943200,19.92,343.2,758500,14.86,336.6,591000,8.72,2021-08-01
Mississauga,344.7,1017600,16.41,347.2,1386800,21.48,350.9,967700,21.84,345.6,763800,15.66,337,591700,8.39,2021-09-01
Mississauga,356.1,1051300,20.39,359.3,1435100,25.06,362.9,1000800,25.09,357.4,789900,19.93,346.7,608700,12.46,2021-10-01
Mississauga,369.5,1090900,24.7,373.4,1491400,29.29,378.9,1044900,29.58,368.2,813800,23.6,359,630300,16.82,2021-11-01
Mississauga,383.9,1133400,29.26,389.6,1556100,33.29,395.1,1089600,33.62,383.3,847100,28.11,370.4,650300,22.16,2021-12-01
Mississauga,402.3,1187700,33.39,409.2,1634400,36.4,413.2,1139500,36.5,398.5,880700,32.04,388.9,682800,28.43,2022-01-01
Mississauga,429,1266500,36.67,436.7,1744200,38.07,442.3,1219800,38.18,418,923800,33.67,418.2,734200,35.12,2022-02-01
Mississauga,446.9,1319400,36.67,445.4,1779000,34.89,453.5,1250700,36.06,440.1,972700,34.71,448.5,787400,39.46,2022-03-01
Mississauga,444.4,1312000,33.57,436.7,1744200,30.4,445.8,1229400,32.48,441.2,975100,32.81,453.5,796200,37.47,2022-04-01
Mississauga,493.4,1235400,27.3,434.7,1765800,25.53,429,1228300,26.96,456.7,970400,29.45,419,741200,33.4,2022-05-01
Mississauga,469.8,1176400,21.36,412.3,1674800,19.4,408.9,1170700,21.26,440.9,936900,23.85,397,702300,26.84,2022-06-01
Mississauga,451.3,1130000,15.9,394.1,1601000,13.77,390,1116500,15.38,425.4,903900,19.16,386,682800,22.35,2022-07-01
Mississauga,436.8,1093800,11.66,382.5,1553700,9.95,373.8,1070300,9.33,407.4,865800,13.04,376.4,665900,18.96,2022-08-01
Mississauga,423.9,1061500,6.08,367.4,1492200,2.65,362.7,1038500,3.48,398.6,847100,9.51,372,658100,17.17,2022-09-01
Mississauga,420.5,1052900,1.69,366.3,1488000,-1.37,360.5,1032000,-0.74,394.5,838300,5.37,364,643900,11.42,2022-10-01
Mississauga,413.8,1036200,-3.34,358.5,1456300,-6.83,357.9,1024800,-5.54,389.3,827300,0.57,360.1,637100,6.48,2022-11-01
Mississauga,409.4,1025100,-8,353.2,1434700,-11.99,355.3,1017300,-10.07,384.2,816500,-4.62,359.3,635600,3.22,2022-12-01
Mississauga,407,1019100,-13.59,352.4,1431300,-17.08,353.3,1011600,-15.17,382.2,812100,-9.39,352.7,623900,-5.47,2023-01-01
Mississauga,409.3,1024800,-18.35,356,1446100,-21.03,353.8,1012800,-20.46,385.3,818700,-13.75,355.1,628200,-12.13,2023-02-01
Mississauga,419.9,1051500,-18.12,370.7,1505700,-19.06,366.4,1049100,-19.13,386.8,822000,-16.46,352.2,623100,-16.5,2023-03-01
Mississauga,368.9,1090700,-10.61,388.3,1568400,-10.55,389.4,1096200,-10.21,395.3,872100,-9.63,373.6,625800,-12.73,2023-05-01
Mississauga,374.1,1106100,-4.83,395.1,1596000,-4.13,395.1,1112100,-4.4,398.4,878900,-5.66,378.8,634500,-6.65,2023-06-01
Mississauga,373.9,1105500,-0.95,396.8,1602800,0.76,395.6,1113600,0.36,398.4,878900,-2.19,377.4,632100,-4.43,2023-07-01
Mississauga,367.5,1086600,0.52,389.1,1571500,1.83,387,1089500,2.44,397.3,876400,1.79,374.9,627900,-2.72,2023-08-01
Mississauga,361.1,1067700,1.78,380,1534900,3.51,380,1069800,3.6,397.6,877100,4.08,373.6,625700,-1.89,2023-09-01
Mississauga,352.8,1043100,0.23,370.2,1495100,1.12,371.6,1046000,1.95,391.9,864500,3.7,367.6,615800,-1.55,2023-10-01
Mississauga,345.5,1021500,-0.29,361.7,1461000,0.95,364.7,1026500,0.72,379.3,836700,1.66,365.9,612800,-0.95,2023-11-01
Mississauga,339.7,1004400,-0.85,356.1,1438100,0.85,358.8,1009900,-0.14,372.3,821400,1.17,357.6,599000,-2.88,2023-12-01
Mississauga,338.9,1002000,-0.03,353.9,1429300,1.35,355.7,1001300,0.62,373.9,824800,1.47,355.7,595800,-1.74,2024-01-01
Mississauga,345.3,1021000,0.49,364.1,1470500,1.82,363.8,1024000,1.31,378.4,834700,2.44,354.6,594000,-2.37,2024-02-01
Mississauga,353.3,1044600,0.45,374.5,1512600,1.3,375.5,1057100,1.27,382.4,843500,2.66,361,604700,-0.61,2024-03-01
Mississauga,356.8,1055200,-0.97,379,1530800,-0.05,379.8,1069100,-0.16,384.3,847800,-0.08,366,613100,-0.92,2024-04-01
Mississauga,358.4,1053200,-3.19,381.9,1525700,-2.15,380.3,1065300,-2.36,385.8,849200,-2.28,369.7,614000,-1.6,2024-05-01
Mississauga,358.5,1053500,-4.5,382.6,1528600,-3.7,379.7,1063400,-3.9,385.2,847900,-3.19,369.3,613400,-3.07,2024-06-01
Mississauga,353,1037500,-5.97,376.3,1503200,-5.67,372.4,1043100,-5.86,380.2,836900,-4.45,363.8,604200,-4.11,2024-07-01
Mississauga,349.4,1026900,-5.26,371.2,1483000,-5.14,367.4,1029000,-5.09,375.1,825600,-5.49,361.4,600300,-4.11,2024-08-01
Mississauga,344.4,1012100,-4.99,365.7,1460900,-4.27,362.1,1014200,-4.71,372.3,819500,-6.25,353.1,586500,-5.99,2024-09-01
Mississauga,344.1,1011400,-2.8,365.8,1461300,-1.64,361.3,1012000,-2.82,369.7,813800,-5.5,350.4,582000,-5.22,2024-10-01
Mississauga,344,1011000,-0.75,364.4,1455700,0.22,360.8,1010500,-1.07,366,805500,-3.35,351.8,584400,-4.38,2024-11-01
Mississauga,343.1,1008500,0.67,364.1,1454600,1.76,359.9,1008100,0.31,365.7,804900,-1.64,347.1,576600,-3.45,2024-12-01
Mississauga,346.9,1019600,1.64,367.8,1469200,2.74,362,1013900,1.09,367.2,808300,-1.317,351.1,583200,-1.79,2025-01-01
Mississauga,348.5,1024200,0.29,369.4,1475800,0.33,364.1,1019800,-0.74,370.6,815700,-1.331,345.8,574300,-2.84,2025-02-01
Mississauga,348.1,1023000,-1.92,369.9,1477600,-1.83,364.1,1019900,-2.96,370.1,814500,-3.62,341.8,567800,-5.76,2025-03-01
Mississauga,326.7,964700,-3.54,346.9,1410000,-4.28,347.6,974300,-4.87,355.1,786200,-4.49,316.4,556300,-8.61,2025-04-01
Mississauga,326.9,965300,-3.26,346.9,1409700,-4.22,347.2,973300,-5.14,355.2,786400,-4.16,317,557200,-8.28,2025-05-01
Mississauga,319.8,944500,-5.3,337.6,1372100,-6.61,339,950100,-7.07,344.9,763700,-6.78,313.6,551300,-9.55,2025-06-01
Mississauga,314,927200,-5.79,330.6,1343400,-7.27,334,936100,-6.86,341.3,755600,-6.52,306.9,539500,-10.13,2025-07-01
Mississauga,310.4,916600,-5.88,327.4,1330500,-7.07,329.4,923400,-6.95,337.8,747800,-6.37,303.1,532900,-9.76,2025-08-01
Mississauga,307.2,907100,-5.65,323.9,1316200,-6.68,325.4,912100,-6.74,332.1,735300,-6.58,301.6,530300,-8.91,2025-09-01
Mississauga,305.5,902200,-5.48,322,1308600,-6.37,320.3,897700,-7.61,329.6,729700,-6.36,302.8,532300,-7.43,2025-10-01
Mississauga,301.3,891100,-6.89,317.7,1287200,-7.43,318.1,898100,-7.74,323.2,718200,-7.76,296.7,521900,-10.2,2025-11-01
Mississauga,300,887300,-7.55,317.1,1284500,-8.03,317.5,896200,-8.16,321.1,713500,-8.28,292.1,513800,-10.73,2025-12-01
New	Tecumseth,349.8,808500,-3.34,353.1,887300,-3.39,381.1,705500,-2.01,317,634000,-8.91,307.4,505300,-6.08,2025-07-01
New	Tecumseth,342.3,791000,-5,345.4,868100,-5.29,372.1,688700,-3.8,315.6,631100,-8.55,307.9,506200,-3.15,2025-08-01
New	Tecumseth,340.5,786900,-2.94,343.5,863300,-2.61,369.6,684200,-2.14,314.6,629200,-8.23,315,517800,-2.69,2025-09-01
New	Tecumseth,340.6,787100,-3.24,343.2,862500,-3.41,366.2,677800,-3.3,319.3,638700,-5.76,306,503000,-2.95,2025-10-01
New	Tecumseth,332.6,775700,-6.15,331.8,847800,-6.69,359.2,659800,-5.25,319.9,636200,-7.49,302.5,493600,-7.49,2025-11-01
